category_code,category_name_en,category_name_ar,category_sort_order,category_is_active,group_code,group_name_en,group_name_ar,group_sort_order,group_is_active,type_code,type_name_en,type_name_ar,type_abbrev,type_default_price,type_sample_type,type_default_tube_type,type_default_tube_color,type_turnaround_hours,type_special_type,type_sort_order,type_is_active,type_notes,type_report_name_line1,type_report_name_line2,type_bill_name_line1,type_bill_name_line2,type_history_name,type_collection_notes,type_collection_type_id,type_outside_lab_name,type_outside_cost_price,type_patient_question,type_reference_type,type_barcode_name,type_is_routine_test,type_see_report,type_print_with_other,type_add_with_group,type_is_main_test,type_is_send_outside,type_behavior,component_code,component_name_en,component_name_ar,component_unit,component_result_type,component_decimal_places,component_sort_order,component_is_active,range_sex,range_age_from_days,range_age_to_days,range_age_from_value,range_age_to_value,range_age_description,range_for_pregnant_only,range_age_unit,range_low_flag,range_high_flag,range_low_comment,range_high_comment,range_critical_range_text,range_critical_flag,range_critical_comment,range_fasting_state,range_low_normal,range_high_normal,range_low_critical,range_high_critical,range_normal_range_text,range_note,range_unit,range_version,range_is_active,source_status,seed_decision
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,180,690,6,23,6-23 month,,month,,,,,,,,A,206.0,445.0,,,206-445 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,720,1050,24,35,24-35 month,,month,,,,,,,,A,202.0,403.0,,,202-403 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,1095,1825,3,5,3-5 year,,year,,,,,,,,A,187.0,445.0,,,187-445 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,2190,3285,6,9,6-9 year,,year,,,,,,,,A,187.0,400.0,,,187-400 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,3650,4745,10,13,10-13 year,,year,,,,,,,,A,177.0,381.0,,,177-381 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,5110,6205,14,17,14-17 year,,year,,,,,,,,A,139.0,320.0,,,139-320 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,M,6570,36500,18,,18+ year,,year,,,,,,,,A,135.0,317.0,,,135-317 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,0,14,0,14,0-14 day,,day,,,,,,,,A,144.0,449.0,,,144-449 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,15,28,15,4,15-4 week,,week,,,,,,,,A,279.0,571.0,,,279-571 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,35,49,5,7,5-7 week,,week,,,,,,,,A,331.0,597.0,,,331-597 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,56,150,8,5,8-5 month,,month,,,,,,,,A,247.0,580.0,,,247-580 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,180,690,6,23,6-23 month,,month,,,,,,,,A,214.0,459.0,,,214-459 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,720,1050,24,35,24-35 month,,month,,,,,,,,A,189.0,394.0,,,189-394 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,1095,1825,3,5,3-5 year,,year,,,,,,,,A,187.0,445.0,,,187-445 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,2190,3285,6,9,6-9 year,,year,,,,,,,,A,187.0,400.0,,,187-400 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,3650,4745,10,13,10-13 year,,year,,,,,,,,A,177.0,381.0,,,177-381 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,5110,6205,14,17,14-17 year,,year,,,,,,,,A,158.0,362.0,,,158-362 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Platelets,Platelets,,x 10(9)/L,NUMERIC,1,35,1,F,6570,36500,18,,18+ year,,year,,,,,,,,A,157.0,371.0,,,157-371 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,0,14,0,14,0-14 day,,day,,,,,,,,A,1.6,6.06,,,1.60-6.06 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,15,28,15,4,15-4 week,,week,,,,,,,,A,1.18,5.45,,,1.18-5.45 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,35,49,5,7,5-7 week,,week,,,,,,,,A,0.83,4.23,,,0.83-4.23 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,56,150,8,5,8-5 month,,month,,,,,,,,A,0.97,5.45,,,0.97-5.45 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,180,690,6,23,6-23 month,,month,,,,,,,,A,1.19,7.21,,,1.19-7.21 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,720,1050,24,35,24-35 month,,month,,,,,,,,A,1.54,7.92,,,1.54-7.92 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,1095,1825,3,5,3-5 year,,year,,,,,,,,A,1.6,7.8,,,1.60-7.80 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,2190,5840,6,16,6-16 year,,year,,,,,,,,A,1.4,6.1,,,1.40-6.10 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,M,6570,36500,18,,18+ year,,year,,,,,,,,A,1.56,6.45,,,1.56-6.45 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,0,14,0,14,0-14 day,,day,,,,,,,,A,1.73,6.75,,,1.73-6.75 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,15,28,15,4,15-4 week,,week,,,,,,,,A,1.23,4.8,,,1.23-4.80 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,35,49,5,7,5-7 week,,week,,,,,,,,A,1.0,4.68,,,1.00-4.68 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,56,150,8,5,8-5 month,,month,,,,,,,,A,1.04,7.2,,,1.04-7.20 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,180,690,6,23,6-23 month,,month,,,,,,,,A,1.27,7.18,,,1.27-7.18 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,720,1050,24,35,24-35 month,,month,,,,,,,,A,1.6,8.29,,,1.60-8.29 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,1095,1825,3,5,3-5 year,,year,,,,,,,,A,1.6,7.8,,,1.60-7.80 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,2190,5110,6,14,6-14 year,,year,,,,,,,,A,1.5,6.5,,,1.50-6.50 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,5475,6205,15,17,15-17 year,,year,,,,,,,,A,2.0,7.4,,,2.00-7.40 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Neutrophil,Neutrophils,,x 10(9)/L,NUMERIC,2,36,1,F,6570,36500,18,,18+ year,,year,,,,,,,,A,1.56,6.45,,,1.56-6.45 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Lymphocyte,Lymphocytes,,x 10(9)/L,NUMERIC,2,37,1,M,0,14,0,14,0-14 day,,day,,,,,,,,A,2.07,7.53,,,2.07-7.53 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Lymphocyte,Lymphocytes,,x 10(9)/L,NUMERIC,2,37,1,M,15,28,15,4,15-4 week,,week,,,,,,,,A,2.11,8.38,,,2.11-8.38 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Lymphocyte,Lymphocytes,,x 10(9)/L,NUMERIC,2,37,1,M,35,49,5,7,5-7 week,,week,,,,,,,,A,2.47,7.95,,,2.47-7.95 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Lymphocyte,Lymphocytes,,x 10(9)/L,NUMERIC,2,37,1,M,56,150,8,5,8-5 month,,month,,,,,,,,A,2.45,8.89,,,2.45-8.89 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Lymphocyte,Lymphocytes,,x 10(9)/L,NUMERIC,2,37,1,M,180,690,6,23,6-23 month,,month,,,,,,,,A,1.56,7.83,,,1.56-7.83 x 10(9)/L,,,1,1,OK,KEEP
HEMA,Hematology,,2,1,CBC,Complete Blood Count,,8,1,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",,CBC,0.00,Blood,Blood,,24,STANDARD,27,1,,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,"Complete Blood Cell Count (CBC) with Differential, Blood",,,,,,NORMAL_RANGE,,0,0,1,1,0,0,0,CBC_Lymphocyte,Lymphocytes,,x 10(9)/L,NUMERIC,2,37,1,M,720,1050,24,35,24-35 month,,month,,,,,,,,A,1.13,5.52,,,1.13-5.52 x 10(9)/L,,,1,1,OK,KEEP
