category_code,category_name_en,group_code,group_name_en,type_code,type_name_en,component_code,component_name_en,unit,result_type,sex,age_from_days,age_to_days,age_from_value,age_to_value,age_unit,low_normal,high_normal,normal_range_text,range_note,status
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,0,14,0,14,day,0.09,0.64,0.09-0.64 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,15,28,15,4,week,0.06,0.75,0.06-0.75 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,35,49,5,7,week,0.04,0.63,0.04-0.63 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,56,150,8,5,month,0.02,0.74,0.02-0.74 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,180,690,6,23,month,0.02,0.58,0.02-0.58 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,720,1050,24,35,month,0.03,0.46,0.03-0.46 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,1095,4015,3,11,year,0.0,0.5,0.00-0.50 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,4380,6205,12,17,year,0.1,0.2,0.10-0.20 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Eosinophil,Eosinophils,x 10(9)/L,NUMERIC,F,6570,36500,18,,year,0.03,0.48,0.03-0.48 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,M,0,14,0,14,day,0.02,0.11,0.02-0.11 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,M,15,49,15,7,week,0.01,0.07,0.01-0.07 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,M,56,1050,8,35,month,0.01,0.06,0.01-0.06 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,M,1095,6205,3,17,year,0.0,0.1,0.00-0.10 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,M,6570,36500,18,,year,0.01,0.08,0.01-0.08 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,0,14,0,14,day,0.02,0.07,0.02-0.07 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,15,28,15,4,week,0.01,0.06,0.01-0.06 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,35,49,5,7,week,0.01,0.05,0.01-0.05 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,56,150,8,5,month,0.01,0.07,0.01-0.07 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,180,1050,6,35,month,0.01,0.06,0.01-0.06 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,1095,6205,3,17,year,0.0,0.1,0.00-0.10 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,CBC,"Complete Blood Cell Count (CBC) with Differential, Blood",CBC_Basophils,Basophils,x 10(9)/L,NUMERIC,F,6570,36500,18,,year,0.01,0.08,0.01-0.08 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,1,3,1,3,day,3.47,5.4,3.47-5.40%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,4,28,4,4,week,1.06,2.37,1.06-2.37%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,35,49,5,7,week,2.12,3.47,2.12-3.47%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,56,150,8,5,month,1.55,2.7,1.55-2.70%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,180,690,6,23,month,0.99,1.82,0.99-1.82%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,720,1825,24,5,year,0.82,1.45,0.82-1.45%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,2190,4015,6,11,year,0.98,1.94,0.98-1.94%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,4380,6205,12,17,year,0.9,1.49,0.90-1.49%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,% Reticulocytes,%,NUMERIC,B,6570,36500,18,,year,0.6,2.71,0.60-2.71%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,1,3,1,3,day,147.5,216.4,147.5-216.4 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,4,28,4,4,week,51.3,110.4,51.3-110.4 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,35,49,5,7,week,51.8,77.9,51.8-77.9 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,56,150,8,5,month,48.2,88.2,48.2-88.2 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,180,690,6,23,month,43.5,111.1,43.5-111.1 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,720,1825,24,5,year,36.4,68.0,36.4-68.0 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,2190,4015,6,11,year,42.4,70.2,42.4-70.2 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,4380,6205,12,17,year,41.6,65.1,41.6-65.1 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_AbsoluteRe,Absolute Reticulocytes,x 10(9)/L,NUMERIC,B,6570,36500,18,,year,30.4,110.9,30.4-110.9 x 10(9)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),%,NUMERIC,B,1,3,1,3,day,30.5,35.1,30.5-35.1%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),%,NUMERIC,B,4,28,4,4,week,14.5,24.6,14.5-24.6%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),%,NUMERIC,B,35,60,5,2,month,19.1,28.9,19.1-28.9%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),%,NUMERIC,B,90,150,3,5,month,13.4,23.3,13.4-23.3%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),%,NUMERIC,F,0,36500,,,,3.0,15.9,3.0-15.9%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_ImmatureRe,Immature Reticulocyte Fraction (Irf),%,NUMERIC,M,0,36500,,,,2.3,13.4,2.3-13.4%,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,Reticulocyte Hemoglobin,pg,NUMERIC,M,1,150,1,5,month,27.6,38.7,27.6-38.7 pg,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,Reticulocyte Hemoglobin,pg,NUMERIC,M,6570,36500,18,,year,30.0,37.6,30.0-37.6 pg,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,Reticulocyte Hemoglobin,pg,NUMERIC,F,1,150,1,5,month,29.2,37.5,29.2-37.5 pg,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_Reticulocy,Reticulocyte Hemoglobin,pg,NUMERIC,F,6570,36500,18,,year,30.0,37.6,30.0-37.6 pg,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,0,14,0,14,day,4.1,5.55,4.10-5.55 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,15,28,15,4,week,3.16,4.63,3.16-4.63 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,35,49,5,7,week,3.02,4.22,3.02-4.22 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,56,150,8,5,month,3.43,4.8,3.43-4.80 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,180,690,6,23,month,4.03,5.07,4.03-5.07 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,720,1050,24,35,month,3.89,4.97,3.89-4.97 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,1095,1825,3,5,year,4.0,5.1,4.00-5.10 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,2190,3650,6,10,year,4.1,5.2,4.10-5.20 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,4015,5110,11,14,year,4.2,5.3,4.20-5.30 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,5475,6205,15,17,year,4.3,5.7,4.30-5.70 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,M,6570,36500,18,,year,4.35,5.65,4.35-5.65 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,0,14,0,14,day,4.12,5.74,4.12-5.74 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,15,28,15,4,week,3.32,4.8,3.32-4.80 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,35,49,5,7,week,2.93,3.87,2.93-3.87 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,56,150,8,5,month,3.45,4.75,3.45-4.75 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,180,690,6,23,month,3.97,5.01,3.97-5.01 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,720,1050,24,35,month,3.84,4.92,3.84-4.92 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,1095,1825,3,5,year,4.0,5.1,4.00-5.10 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,2190,3650,6,10,year,4.1,5.2,4.10-5.20 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,4015,5110,11,14,year,4.1,5.1,4.10-5.10 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,5475,6205,15,17,year,3.8,5.0,3.80-5.00 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,RETB,"Reticulocyte Profile, Blood",RETB_RedBloodCe,Red Blood Cell Count (Rbc),x 10(12)/L,NUMERIC,F,6570,36500,18,,year,3.92,5.13,3.92-5.13 x 10(12)/L,,OK
HEMA,Hematology,CBC,Complete Blood Count,PLHBB,"Plasma Free Hemoglobin, Plasma",PLHBB,"Plasma Free Hemoglobin, Plasma",mg/dL,NUMERIC,B,360,36500,12,,month,0.0,15.2,0.0-15.2 mg/dL,,OK
HEMA,Hematology,CBC,Complete Blood Count,PLHBB,"Plasma Free Hemoglobin, Plasma",PLHBB,"Plasma Free Hemoglobin, Plasma",mg/dL,NUMERIC,B,360,36500,12,,month,0.0,12.4,0.0-12.4 mg/dL,,OK
HEMA,Hematology,CBC,Complete Blood Count,MET,"Methemoglobin and Sulfhemoglobin, Blood",MET_Methemoglo,Methemoglobin,,NUMERIC,B,0,330,0,11,month,,,Not established,Not established (per Mayo),OK
HEMA,Hematology,CBC,Complete Blood Count,MET,"Methemoglobin and Sulfhemoglobin, Blood",MET_Methemoglo,Methemoglobin,% of total hemoglobin,NUMERIC,B,365,36500,1,,year,0.0,1.5,0.0-1.5% of total hemoglobin,,OK
HEMA,Hematology,CBC,Complete Blood Count,MET,"Methemoglobin and Sulfhemoglobin, Blood",MET_Sulfhemogl,Sulfhemoglobin,,NUMERIC,B,0,330,0,11,month,,,Not established,Not established (per Mayo),OK
HEMA,Hematology,CBC,Complete Blood Count,MET,"Methemoglobin and Sulfhemoglobin, Blood",MET_Sulfhemogl,Sulfhemoglobin,% of total hemoglobin,NUMERIC,B,365,36500,1,,year,0.0,0.4,0.0-0.4% of total hemoglobin,,OK
HEMA,Hematology,COAG,Coagulation,APTSC,"Activated Partial Thromboplastin Time (APTT), Plasma",APTSC,"Activated Partial Thromboplastin Time (APTT), Plasma",seconds,NUMERIC,B,0,36500,,,,25.0,37.0,25-37 seconds,,OK
HEMA,Hematology,COAG,Coagulation,FIBTP,"Fibrinogen, Plasma",FIBTP,"Fibrinogen, Plasma",mg/dL,NUMERIC,B,0,36500,,,,200.0,393.0,200-393 mg/dL,,OK
HEMA,Hematology,COAG,Coagulation,DDITT,"D-Dimer, Plasma",DDITT,"D-Dimer, Plasma",ng/mL Fibrinogen Equivalent Units (FEU),NUMERIC,B,0,36500,,,,,500.0,< or =500 ng/mL Fibrinogen Equivalent Units (FEU),"Threshold value (guideline-based), verify interpretation",OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,0,5,0,5,day,0.7,15.2,0.7-15.2 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,6,60,6,2,month,0.7,11.0,0.7-11.0 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,90,330,3,11,month,0.7,8.4,0.7-8.4 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,365,1825,1,5,year,0.7,6.0,0.7-6.0 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,2190,3650,6,10,year,0.6,4.8,0.6-4.8 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,4015,6935,11,19,year,0.5,4.3,0.5-4.3 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",STSH,"Thyroid-Stimulating Hormone-Sensitive (s-TSH), Serum",mIU/L,NUMERIC,B,7300,36500,20,,year,0.3,4.2,0.3-4.2 mIU/L,,OK
ENDO,Endocrinology,THY,Thyroid,T3FR,"T3 (Triiodothyronine), Free, Serum",T3FR,"T3 (Triiodothyronine), Free, Serum",pg/mL,NUMERIC,B,0,30,0,1,month,2.7,8.5,2.7-8.5 pg/mL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",TBI,NUMERIC,B,0,6935,0,19,year,0.8,1.2,0.8-1.2 TBI,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",TBI,NUMERIC,B,7300,36500,20,,year,0.8,1.3,0.8-1.3 TBI,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,0,5,0,5,day,5.0,18.5,5.0-18.5 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,6,60,6,2,month,5.4,17.0,5.4-17.0 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,90,330,3,11,month,5.7,16.0,5.7-16.0 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,365,1825,1,5,year,6.0,14.7,6.0-14.7 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,2190,3650,6,10,year,6.0,13.8,6.0-13.8 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,4015,6935,11,19,year,5.9,13.2,5.9-13.2 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,7300,36500,20,,year,4.5,11.7,4.5-11.7 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,0,5,0,5,day,5.1,20.8,5.1-20.8 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,6,60,6,2,month,5.5,18.0,5.5-18.0 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,90,330,3,11,month,5.7,16.8,5.7-16.8 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,365,1825,1,5,year,5.9,15.0,5.9-15.0 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,2190,3650,6,10,year,6.0,13.9,6.0-13.9 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,4015,6935,11,19,year,5.9,13.2,5.9-13.2 mcg/dL,,OK
ENDO,Endocrinology,THY,Thyroid,FRTUP,"Free Thyroxine Index (FTI), Serum",FRTUP,"Free Thyroxine Index (FTI), Serum",mcg/dL,NUMERIC,B,7300,36500,20,,year,4.8,12.7,4.8-12.7 mcg/dL,,OK
ENDO,Endocrinology,ADR,Adrenal,CORT,"Cortisol, Serum",CORT,"Cortisol, Serum",mcg/dL,NUMERIC,B,6570,36500,18,,year,7.0,25.0,7-25 mcg/dL,a.m. (per Mayo),OK
ENDO,Endocrinology,ADR,Adrenal,CORT,"Cortisol, Serum",CORT,"Cortisol, Serum",mcg/dL,NUMERIC,B,6570,36500,18,,year,2.0,14.0,2-14 mcg/dL,p.m. (per Mayo),OK
ENDO,Endocrinology,PARA,Parathyroid/Calcium Regulation,PTH2,"Parathyroid Hormone, Serum",PTH2,"Parathyroid Hormone, Serum",pg/mL,NUMERIC,B,0,29,0,1,month,7.0,59.0,7.0-59 pg/mL,,OK
ENDO,Endocrinology,PARA,Parathyroid/Calcium Regulation,PTH2,"Parathyroid Hormone, Serum",PTH2,"Parathyroid Hormone, Serum",pg/mL,NUMERIC,B,28,330,4,11,month,8.0,61.0,8.0-61 pg/mL,,OK
ENDO,Endocrinology,PARA,Parathyroid/Calcium Regulation,PTH2,"Parathyroid Hormone, Serum",PTH2,"Parathyroid Hormone, Serum",pg/mL,NUMERIC,B,360,3650,12,10,year,11.0,59.0,11-59 pg/mL,,OK
ENDO,Endocrinology,PARA,Parathyroid/Calcium Regulation,PTH2,"Parathyroid Hormone, Serum",PTH2,"Parathyroid Hormone, Serum",pg/mL,NUMERIC,B,4015,6205,11,17,year,15.0,68.0,15-68 pg/mL,,OK
ENDO,Endocrinology,REPRO,Reproductive Hormones,PRL,"Prolactin, Serum",PRL,"Prolactin, Serum",,NUMERIC,M,0,6569,0,18,year,,,not established,Not established (per Mayo),OK
